index,country_fullname,podcast_id,im_name_label,summary_label,summary_label_en_cleaned,link_attributes_href,feedurl,artwork,summary_label_en_cleaned_brief,hover_text,x,y
222,Mexico,1167641648,Así como suena,"En Así como suena contamos historias: historias de amor y de odio, de crimen, de política, de corrupción, de vida cotidiana. Nuestro extraordinario equipo de reporteros no se queda en la superficie, en la nota. Cava profundo. Y te ofrece piezas sonoras extraordinarias; historias que merecen ser escuchadas. Authors: Alejandra Del Castillo, Alejandra Guillén, Claudia Itzkowich, Daniela Rea, Diego Luna, Eduardo Limón, Equipo de Así como suena, Eréndira Derbez, Esteban Illades, Fernando Hernández Becerra, Fernando Morales Aguilar, Gabriela Gutierrez, Galia García Palafox, Ilana Sod, Ixchel Cisneros, Jose Pablo Salas, Julene Iriarte, Luis Pablo Beauregard, María Scherer, Mariana Martínez Esténs, Mariana Linares, Nacho Lozano, Natalia Torres, Olivia Zerón, Orsetta Bellani, Pablo Ferri, Ricardo López, Rodrigo Balvanera y Melissa Nieto, Salvador Camarena, Vanessa Job, Victor Hugo Michel","In Así como suena we tell stories: stories of love and hate, crime, politics, corruption, everyday life. Our extraordinary team of reporters does not stay on the surface, in the note. Dig deep And it offers you extraordinary sound pieces; stories that deserve to be heard. Authors: Alejandra Del Castillo, Alejandra Guillén, Claudia Itzkowich, Daniela Rea, Diego Luna, Eduardo Limón, Team As It Sounds, Erendira Derbez, Esteban Illades, Fernando Hernandez Becerra, Fernando Morales Aguilar, Gabriela Gutierrez, Galia García Palafox, Ilana Sod , Ixchel Cisneros, Jose Pablo Salas, Julene Iriarte, Luis Pablo Beauregard, Maria Scherer, Mariana Martinez Esténs, Mariana Linares, Nacho Lozano, Natalia Torres, Olivia Zeron, Orsetta Bellani, Pablo Ferri, Ricardo Lopez, Rodrigo Balvanera and Melissa Nieto, Salvador Camarena, Vanessa Job, Victor Hugo Michel",https://podcasts.apple.com/mx/podcast/as%C3%AD-como-suena/id1167641648?uo=2,https://feeds.simplecast.com/bDacRxP4,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/e0/ec/cc/e0ecccf6-de58-6922-b19d-f01e940a9422/source/600x600bb.jpg,"In Así como suena we tell stories: stories of love<br>and hate, crime, politics, corruption, everyday<br>life. Our extraordinary team of reporters does not<br>stay on the surface, in the note. ...","Así como suena<br>In Así como suena we tell stories: stories of love<br>and hate, crime, politics, corruption, everyday<br>life. Our extraordinary team of reporters does not<br>stay on the surface, in the note. ...",0.07392558,11.188986
223,Mexico,1068563276,Getting Curious with Jonathan Van Ness,"A weekly exploration of all the things Jonathan Van Ness (Queer Eye, Gay of Thrones) is curious about. Come on a journey with Jonathan and experts in their respective fields as they get curious about anything and everything under the sun.","A weekly exploration of all the things Jonathan Van Ness (Queer Eye, Gay of Thrones) is curious about. Come on a journey with Jonathan and experts in their respective fields as they get curious about anything and everything under the sun.",https://podcasts.apple.com/mx/podcast/getting-curious-with-jonathan-van-ness/id1068563276?uo=2,https://rss.art19.com/getting-curious-with-jonathan-van-ness,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/87/84/1f/87841fcd-f0f4-0cfa-cf4e-7f229a71d7a4/source/600x600bb.jpg,"A weekly exploration of all the things Jonathan<br>Van Ness (Queer Eye, Gay of Thrones) is curious<br>about. Come on a journey with Jonathan and experts<br>in their respective fields as they get curious<br>about anything and everything under the sun. ...","Getting Curious with Jonathan Van Ness<br>A weekly exploration of all the things Jonathan<br>Van Ness (Queer Eye, Gay of Thrones) is curious<br>about. Come on a journey with Jonathan and experts<br>in their respective fields as they get curious<br>about anything and everything under the sun. ...",6.2915354,5.6752276
224,Mexico,1455065898,Daniela Guerrero,"Un podcast sincero donde comparto mis experiencias, enseñanzas, lo bueno, lo malo y todo lo que he aprendido a lo largo de mi vida. Pura buena vibra!","A sincere podcast where I share my experiences, teachings, the good, the bad and all that I have learned throughout my life. Pure good vibes!",https://podcasts.apple.com/mx/podcast/daniela-guerrero/id1455065898?uo=2,https://danielaguerrero.libsyn.com/rss,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/07/a7/4d/07a74d25-739b-5063-5c82-edce372b304a/source/600x600bb.jpg,"A sincere podcast where I share my experiences,<br>teachings, the good, the bad and all that I have<br>learned throughout my life. Pure good vibes! ...","Daniela Guerrero<br>A sincere podcast where I share my experiences,<br>teachings, the good, the bad and all that I have<br>learned throughout my life. Pure good vibes! ...",12.417133,-3.594484
225,Mexico,1342490160,The Pornhub Podcast with Asa Akira,"Join author, poet, and recipient of two penises in her butt (at the same time) Asa Akira as she is joined by both her porno and non-porno friends. They discuss all things pop culture, sex, and feelings.","Join author, poet, and recipient of two penises in her butt (at the same time) Asa Akira as she is joined by both her porno and non-porno friends. They discuss all things pop culture, sex, and feelings.",https://podcasts.apple.com/mx/podcast/the-pornhub-podcast-with-asa-akira/id1342490160?uo=2,http://feeds.soundcloud.com/users/soundcloud:users:392064213/sounds.rss,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/3a/0d/43/3a0d4369-c2b1-0432-f4db-5267020ee6b5/source/600x600bb.jpg,"Join author, poet, and recipient of two penises in<br>her butt (at the same time) Asa Akira as she is<br>joined by both her porno and non-porno friends.<br>They discuss all things pop culture, sex, and<br>feelings. ...","The Pornhub Podcast with Asa Akira<br>Join author, poet, and recipient of two penises in<br>her butt (at the same time) Asa Akira as she is<br>joined by both her porno and non-porno friends.<br>They discuss all things pop culture, sex, and<br>feelings. ...",3.3237314,1.45739
226,Mexico,1470167050,Clase Básica,"El podcast OG de farándula y espectáculos, realizado por 2 basic bitches: kari valle y leo quezada.","The OG podcast of entertainment and shows, made by 2 basic bitches: kari valle and leo quezada.",https://podcasts.apple.com/mx/podcast/clase-b%C3%A1sica/id1470167050?uo=2,http://feeds.soundcloud.com/users/soundcloud:users:429844872/sounds.rss,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a5/3f/b7/a53fb716-55c0-ea15-0366-7dcac6ae0e55/source/600x600bb.jpg,"The OG podcast of entertainment and shows, made by<br>2 basic bitches: kari valle and leo quezada. ...","Clase Básica<br>The OG podcast of entertainment and shows, made by<br>2 basic bitches: kari valle and leo quezada. ...",-6.974183,-3.577352
227,Mexico,527614348,Radio Ambulante,"Radio Ambulante es un podcast pionero en español que cuenta crónicas latinoamericanas en audio, celebrando la diversidad y complejidad de la región. / Radio Ambulante is an award-winning Spanish language podcast that uses long-form audio journalism to tell neglected and under-reported Latin American and Latino stories.","Radio Ambulante is a pioneer podcast in Spanish that features Latin American audio chronicles, celebrating the diversity and complexity of the region. / Radio Ambulante is an award-winning Spanish language podcast that uses long-form audio journalism to tell neglected and under-reported Latin American and Latino stories.",https://podcasts.apple.com/mx/podcast/radio-ambulante/id527614348?uo=2,https://www.npr.org/rss/podcast.php?id=510315,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/d3/58/db/d358db69-b9d8-1911-7d82-79bd20e8174c/source/600x600bb.jpg,"Radio Ambulante is a pioneer podcast in Spanish<br>that features Latin American audio chronicles,<br>celebrating the diversity and complexity of the<br>region. ...","Radio Ambulante<br>Radio Ambulante is a pioneer podcast in Spanish<br>that features Latin American audio chronicles,<br>celebrating the diversity and complexity of the<br>region. ...",0.020254305,11.575561
228,Mexico,201671138,This American Life,"This American Life is a weekly public radio show, heard by 2.2 million people on more than 500 stations. Another 2.5 million people download the weekly podcast. It is hosted by Ira Glass, produced in collaboration with Chicago Public Media, delivered to stations by PRX The Public Radio Exchange, and has won all of the major broadcasting awards.","This American Life is a weekly public radio show, heard by 2.2 million people on more than 500 stations. Another 2.5 million people download the weekly podcast. It is hosted by Ira Glass, produced in collaboration with Chicago Public Media, delivered to stations by PRX The Public Radio Exchange, and has won all of the major broadcasting awards.",https://podcasts.apple.com/mx/podcast/this-american-life/id201671138?uo=2,http://feed.thisamericanlife.org/talpodcast,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/f6/cf/64/f6cf64b9-dbc6-0e18-d5dc-ed3e2506c188/source/600x600bb.jpg,"This American Life is a weekly public radio show,<br>heard by 2.2 million people on more than 500<br>stations. Another 2.5 million people download the<br>weekly podcast. ...","This American Life<br>This American Life is a weekly public radio show,<br>heard by 2.2 million people on more than 500<br>stations. Another 2.5 million people download the<br>weekly podcast. ...",-7.1430163,21.877716
229,Mexico,291808023,Permanencia Involuntaria,"Podcast que analiza lo más relevante del entretenimiento y los medios masivos, como fenómeno cultural.","Podcast that analyzes the most relevant aspects of entertainment and the mass media, as a cultural phenomenon.",https://podcasts.apple.com/mx/podcast/permanencia-involuntaria/id291808023?uo=2,http://feeds.feedburner.com/permanenciainvoluntaria,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/01/b6/81/01b68151-7c7f-65fb-765c-4ca06dd1a94d/source/600x600bb.jpg,"Podcast that analyzes the most relevant aspects of<br>entertainment and the mass media, as a cultural<br>phenomenon. ...","Permanencia Involuntaria<br>Podcast that analyzes the most relevant aspects of<br>entertainment and the mass media, as a cultural<br>phenomenon. ...",-11.470481,-0.8299407
230,Mexico,1321183625,Onda Lola,El podcast con más onda de internet sobre todos los temas que nos interesan,The podcast with more internet wave on all the topics that interest us,https://podcasts.apple.com/mx/podcast/onda-lola/id1321183625?uo=2,http://feeds.soundcloud.com/users/soundcloud:users:338951771/sounds.rss,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/73/34/05/7334051b-66e1-7c49-4e47-93e9cbcbb48d/source/600x600bb.jpg,The podcast with more internet wave on all the<br>topics that interest us ...,Onda Lola<br>The podcast with more internet wave on all the<br>topics that interest us ...,-19.654068,-5.761342
231,Mexico,1264843400,Oprah’s SuperSoul Conversations,"Awaken, discover and connect to the deeper meaning of the world around you with SuperSoul. Hear Oprah's personal selection of her interviews with thought-leaders, best-selling authors, spiritual luminaries, as well as health and wellness experts. All designed to light you up, guide you through life's big questions and help bring you one step closer to your best self.","Awaken, discover and connect to the deeper meaning of the world around you with SuperSoul. Hear Oprah's personal selection of her interviews with thought-leaders, best-selling authors, spiritual luminaries, as well as health and wellness experts. All designed to light you up, guide you through life's big questions and help bring you one step closer to your best self.",https://podcasts.apple.com/mx/podcast/oprahs-supersoul-conversations/id1264843400?uo=2,https://rss.art19.com/oprah-supersoul-conversations,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/53/56/cf/5356cfb4-5985-97e7-f023-5a28bcf3664e/source/600x600bb.jpg,"Awaken, discover and connect to the deeper meaning<br>of the world around you with SuperSoul. Hear<br>Oprah's personal selection of her interviews with<br>thought-leaders, best-selling authors, spiritual<br>luminaries, as well as health and wellness<br>experts. ...","Oprah’s SuperSoul Conversations<br>Awaken, discover and connect to the deeper meaning<br>of the world around you with SuperSoul. Hear<br>Oprah's personal selection of her interviews with<br>thought-leaders, best-selling authors, spiritual<br>luminaries, as well as health and wellness<br>experts. ...",12.458121,-9.322298
232,Mexico,1119389968,Revisionist History,"Revisionist History is Malcolm Gladwell's journey through the overlooked and the misunderstood. Every episode re-examines something from the past - an event, a person, an idea, even a song - and asks whether we got it right the first time. From Pushkin Industries. Because sometimes the past deserves a second chance.","Revisionist History is Malcolm Gladwell's journey through the overlooked and the misunderstood. Every episode re-examines something from the past - an event, a person, an idea, even a song - and asks whether we got it right the first time. From Pushkin Industries. Because sometimes the past deserves a second chance.",https://podcasts.apple.com/mx/podcast/revisionist-history/id1119389968?uo=2,https://feeds.megaphone.fm/revisionisthistory,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/4d/97/1b/4d971b2f-bcde-7b6f-299d-d0701c6c410f/source/600x600bb.jpg,"Revisionist History is Malcolm Gladwell's journey<br>through the overlooked and the misunderstood.<br>Every episode re-examines something from the past<br>- an event, a person, an idea, even a song - and<br>asks whether we got it right the first time. ...","Revisionist History<br>Revisionist History is Malcolm Gladwell's journey<br>through the overlooked and the misunderstood.<br>Every episode re-examines something from the past<br>- an event, a person, an idea, even a song - and<br>asks whether we got it right the first time. ...",-3.2852128,6.5482335
233,Mexico,1216746903,Zona Pop,"Javier Merino desde la Ciudad de México y Marysabel Huston desde la ciudad de Atlanta te presentan Zona Pop, un podcast semanal de en el que no solo te enterarás de lo último en los temas relacionados a la cultura pop mundial, sino que también escucharás entrevistas con personalidades destacadas y un resumen de noticias con lo más importante de la semana.","Javier Merino from Mexico City and Marysabel Huston from the city of Atlanta present you with Zona Pop, a weekly podcast where you will not only learn about the latest topics related to world pop culture, but you will also listen to interviews with outstanding personalities and a summary of news with the most important of the week.",https://podcasts.apple.com/mx/podcast/zona-pop/id1216746903?uo=2,http://feeds.adknit.com/app-search/cnne/zona-pop/all/360/100/,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/d8/60/10/d86010da-5bf7-bd21-bbcb-0d88d13cfaf7/source/600x600bb.jpg,"Javier Merino from Mexico City and Marysabel<br>Huston from the city of Atlanta present you with<br>Zona Pop, a weekly podcast where you will not only<br>learn about the latest topics related to world pop<br>culture, but you will also listen to interviews<br>with outstanding personalities and a summary of<br>news with the most important of the week. ...","Zona Pop<br>Javier Merino from Mexico City and Marysabel<br>Huston from the city of Atlanta present you with<br>Zona Pop, a weekly podcast where you will not only<br>learn about the latest topics related to world pop<br>culture, but you will also listen to interviews<br>with outstanding personalities and a summary of<br>news with the most important of the week. ...",-12.84918,2.1184528
234,Mexico,1065559535,Modern Love,"Modern Love features top actors performing true stories of love, loss, and redemption. It has included performances by Kate Winslet, Uma Thurman, Angela Bassett, Jake Gyllenhaal, Sterling K. Brown, and more. A collaboration between WBUR and The New York Times.","Modern Love features top actors performing true stories of love, loss, and redemption. It has included performances by Kate Winslet, Uma Thurman, Angela Bassett, Jake Gyllenhaal, Sterling K. Brown, and more. A collaboration between WBUR and The New York Times.",https://podcasts.apple.com/mx/podcast/modern-love/id1065559535?uo=2,https://rss.wbur.org/modernlove/podcast,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/4b/d5/68/4bd568d4-1816-7150-f288-76066a428c95/source/600x600bb.jpg,"Modern Love features top actors performing true<br>stories of love, loss, and redemption. It has<br>included performances by Kate Winslet, Uma<br>Thurman, Angela Bassett, Jake Gyllenhaal, Sterling<br>K. Brown, and more. ...","Modern Love<br>Modern Love features top actors performing true<br>stories of love, loss, and redemption. It has<br>included performances by Kate Winslet, Uma<br>Thurman, Angela Bassett, Jake Gyllenhaal, Sterling<br>K. Brown, and more. ...",10.430565,-0.16141129
235,Mexico,1156408415,Sopitas,"Sopitas, en Podium Podcast. Tendencias, tecnología y cultura pop.","Sopitas, en Podium Podcast. Trends, technology and pop culture.",https://podcasts.apple.com/mx/podcast/sopitas/id1156408415?uo=2,http://fapi-top.prisasd.com/podcast/podium/sopitas/itunestfp/podcast.xml,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/36/85/0b/36850b89-4f7c-8d75-0c97-186638c1ead6/source/600x600bb.jpg,"Sopitas, en Podium Podcast. Trends, technology and<br>pop culture. ...","Sopitas<br>Sopitas, en Podium Podcast. Trends, technology and<br>pop culture. ...",3.0481215,-8.139668
236,Mexico,1100489931,Té entre Brujas,Dimensión reflexiva es una estación de vanguardia que pretende abarcar tanta diversidad de temas como seres humanos hay en el planeta; haciendo uso correcto de la libertad de expresión y pensamiento,Thoughtful dimension is a vanguard station that aims to cover as much diversity of issues as there are human beings on the planet; making correct use of freedom of expression and thought,https://podcasts.apple.com/mx/podcast/t%C3%A9-entre-brujas/id1100489931?uo=2,http://www.spreaker.com/show/1401703/episodes/feed,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/14/5f/ea/145fea02-a5bd-16fa-167e-9df7dfd71c37/source/600x600bb.jpg,Thoughtful dimension is a vanguard station that<br>aims to cover as much diversity of issues as there<br>are human beings on the planet; making correct use<br>of freedom of expression and thought ...,Té entre Brujas<br>Thoughtful dimension is a vanguard station that<br>aims to cover as much diversity of issues as there<br>are human beings on the planet; making correct use<br>of freedom of expression and thought ...,11.332838,-15.9856615
237,Mexico,1111782805,El Show De Piolín,"El radioescucha encuentra en El Show de Piolín, todo lo que busca. Temas actuales diarios, información y sobre todo, la diversión sana que toda la familia puede disfrutar rumbo al trabajo o a la escuela. Chistes, bromas y mucha energía, es lo que identifica al Show de Piolín. Información reciente de Inmigración, expertos en salud, ayuda y sobre todo mucha diversión.","The radio listener finds in El Show de Piolín, everything he is looking for. Current daily topics, information and, above all, the healthy fun that the whole family can enjoy on their way to work or school. Jokes, jokes and lots of energy, is what identifies the Tweety Show. Recent Immigration information, health experts, help and above all a lot of fun.",https://podcasts.apple.com/mx/podcast/el-show-de-piol%C3%ADn/id1111782805?uo=2,https://rss.art19.com/el-show-de-piolin,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/b2/b3/95/b2b39511-7f4b-27bb-072d-e4ed5c549d91/source/600x600bb.jpg,"The radio listener finds in El Show de Piolín,<br>everything he is looking for. Current daily<br>topics, information and, above all, the healthy<br>fun that the whole family can enjoy on their way<br>to work or school. ...","El Show De Piolín<br>The radio listener finds in El Show de Piolín,<br>everything he is looking for. Current daily<br>topics, information and, above all, the healthy<br>fun that the whole family can enjoy on their way<br>to work or school. ...",-16.529451,-0.7180569
238,Mexico,263658343,World Book Club,The world's great authors discuss their best-known novel.,The world's great authors discuss their best-known novel.,https://podcasts.apple.com/mx/podcast/world-book-club/id263658343?uo=2,https://podcasts.files.bbci.co.uk/p003jhsk.rss,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/b2/d1/5f/b2d15f8b-3f0e-d87c-8054-fb59a9ef0a68/source/600x600bb.jpg,The world's great authors discuss their best-known<br>novel. ...,World Book Club<br>The world's great authors discuss their best-known<br>novel. ...,-6.2011414,10.801891
239,Mexico,1122103100,Poemarios,"Recuperamos las voces hispanoamericanas, los poemas universales.","We recover the Spanish-American voices, the universal poems.",https://podcasts.apple.com/mx/podcast/poemarios/id1122103100?uo=2,http://fapi-top.prisasd.com/podcast/podium/poemarios/itunestfp/podcast.xml,https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/42/53/c8/4253c87d-58e6-afbc-0632-13b472d239c4/source/600x600bb.jpg,"We recover the Spanish-American voices, the<br>universal poems. ...","Poemarios<br>We recover the Spanish-American voices, the<br>universal poems. ...",-3.4446647,-10.314946
413,United States,1465334342,Man In The Window,"In Man in the Window, Paige St. John, a Pulitzer Prize winning investigative reporter has uncovered never before revealed details about the man who would eventually become one of California's most deadly serial killers. From Wondery and the LA Times comes a new series that traces his path of devastation through his victims' eyes.","In Man in the Window, Paige St. John, a Pulitzer Prize winning investigative reporter has uncovered never before revealed details about the man who would eventually become one of California's most deadly serial killers. From Wondery and the LA Times comes a new series that traces his path of devastation through his victims' eyes.",https://podcasts.apple.com/us/podcast/man-in-the-window/id1465334342?uo=2,https://rss.art19.com/man-in-the-window,https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/07/c7/7c/07c77c47-641a-bb64-faca-f07ba49f8463/source/600x600bb.jpg,"In Man in the Window, Paige St. John, a Pulitzer<br>Prize winning investigative reporter has uncovered<br>never before revealed details about the man who<br>would eventually become one of California's most<br>deadly serial killers. ...","Man In The Window<br>In Man in the Window, Paige St. John, a Pulitzer<br>Prize winning investigative reporter has uncovered<br>never before revealed details about the man who<br>would eventually become one of California's most<br>deadly serial killers. ...",1.9984175,18.283068
414,United States,1466330985,Culpable,"Culpable explores unsettled cases where the people who seem deserving of blame have somehow eluded justice. Whether it is the result of inept investigative work, flaws in the judicial system, or flat out corruption, the truth is that a failure to hold the guilty accountable for a crime they've committed can be as tragic as the crime itself. Culpable will investigate and shine a light on such cases with the hope of uncovering the truth, finding justice, and bringing closure to victims' families.","Culpable explores unsettled cases where the people who seem deserving of blame have somehow eluded justice. Whether it is the result of inept investigative work, flaws in the judicial system, or flat out corruption, the truth is that a failure to hold the guilty accountable for a crime they've committed can be as tragic as the crime itself. Culpable will investigate and shine a light on such cases with the hope of uncovering the truth, finding justice, and bringing closure to victims' families.",https://podcasts.apple.com/us/podcast/culpable/id1466330985?uo=2,https://feeds.megaphone.fm/culpable,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/9e/12/c2/9e12c2a6-b51d-a9a6-05c0-6dbe7dc2e77e/source/600x600bb.jpg,"Culpable explores unsettled cases where the people<br>who seem deserving of blame have somehow eluded<br>justice. Whether it is the result of inept<br>investigative work, flaws in the judicial system,<br>or flat out corruption, the truth is that a<br>failure to hold the guilty accountable for a crime<br>they've committed can be as tragic as the crime<br>itself. ...","Culpable<br>Culpable explores unsettled cases where the people<br>who seem deserving of blame have somehow eluded<br>justice. Whether it is the result of inept<br>investigative work, flaws in the judicial system,<br>or flat out corruption, the truth is that a<br>failure to hold the guilty accountable for a crime<br>they've committed can be as tragic as the crime<br>itself. ...",5.543503,20.349691
415,United States,1470391649,Living Fully with Mallory Ervin,"We all need some encouragement and inspiration on this journey of being human. Life is about finding joy, happiness, satisfaction, and learning how to be connected in a world where so many people feel numb. Join Mallory Ervin as she brings the stories and lessons she and her guests have learned to help you awaken to your best life and truly LIVE FULLY. Mallory Ervin is a small town girl turned internet star. She grew up on a farm in Kentucky, the oldest of 23 first cousins destined for big things. After college she was Miss Kentucky and a runner up in the Miss America Pageant and a three time contestant and runner up on The Amazing Race with her father as her partner. Mallory then went on to host her own travel shows and become an online personality. She currently shares content on her YouTube channel and on social media with nearly 400K followers, bringing a voice of joy to the online community; a voice of authenticity, positivity and light. Mallory continues to build an online brand that inspires others to LIVE FULLY. She resides in Nashville, TN with her husband Kyle and their children.","We all need some encouragement and inspiration on this journey of being human. Life is about finding joy, happiness, satisfaction, and learning how to be connected in a world where so many people feel numb. Join Mallory Ervin as she brings the stories and lessons she and her guests have learned to help you awaken to your best life and truly LIVE FULLY. Mallory Ervin is a small town girl turned internet star. She grew up on a farm in Kentucky, the oldest of 23 first cousins destined for big things. After college she was Miss Kentucky and a runner up in the Miss America Pageant and a three time contestant and runner up on The Amazing Race with her father as her partner. Mallory then went on to host her own travel shows and become an online personality. She currently shares content on her YouTube channel and on social media with nearly 400K followers, bringing a voice of joy to the online community; a voice of authenticity, positivity and light. Mallory continues to build an online brand that inspires others to LIVE FULLY. She resides in Nashville, TN with her husband Kyle and their children.",https://podcasts.apple.com/us/podcast/living-fully-with-mallory-ervin/id1470391649?uo=2,https://malloryervin.libsyn.com/rss,https://is3-ssl.mzstatic.com/image/thumb/Music113/v4/5b/e0/2f/5be02f8d-a44c-884f-eaad-9b9209aed448/source/600x600bb.jpg,"We all need some encouragement and inspiration on<br>this journey of being human. Life is about finding<br>joy, happiness, satisfaction, and learning how to<br>be connected in a world where so many people feel<br>numb. ...","Living Fully with Mallory Ervin<br>We all need some encouragement and inspiration on<br>this journey of being human. Life is about finding<br>joy, happiness, satisfaction, and learning how to<br>be connected in a world where so many people feel<br>numb. ...",14.933183,-2.396472
416,United States,1454411295,Monster Presents: Insomniac,"What happens when you immerse yourself in true crime, night after night, digging deeper into the lives of serial killers? What are the consequences to a person's psyche? From iHeartRadio and TenderfootTV comes a new podcast about twisted serial killers and one man's journey through their stories.","What happens when you immerse yourself in true crime, night after night, digging deeper into the lives of serial killers? What are the consequences to a person's psyche? From iHeartRadio and TenderfootTV comes a new podcast about twisted serial killers and one man's journey through their stories.",https://podcasts.apple.com/us/podcast/monster-presents-insomniac/id1454411295?uo=2,https://feeds.megaphone.fm/HSW1338660022,https://is4-ssl.mzstatic.com/image/thumb/Music123/v4/8c/76/1f/8c761f6a-7843-4805-281d-b5c9d090c5ff/source/600x600bb.jpg,"What happens when you immerse yourself in true<br>crime, night after night, digging deeper into the<br>lives of serial killers? What are the consequences<br>to a person's psyche? ...","Monster Presents: Insomniac<br>What happens when you immerse yourself in true<br>crime, night after night, digging deeper into the<br>lives of serial killers? What are the consequences<br>to a person's psyche? ...",7.6034884,17.103394
417,United States,1322200189,Crime Junkie,"Crime Junkie is a weekly podcast dedicated to giving you a true crime fix. Every Monday, Ashley Flowers will tell you about whatever crime she's been obsessing over that week in a way that sounds like you're sitting around talking crime with your best friends. The storytelling is straightforward and free of rabbit holes so the cases stay suspenseful and are easy to follow. If you can never get enough true crime... Congratulations, you're a Crime Junkie! You've found your people.","Crime Junkie is a weekly podcast dedicated to giving you a true crime fix. Every Monday, Ashley Flowers will tell you about whatever crime she's been obsessing over that week in a way that sounds like you're sitting around talking crime with your best friends. The storytelling is straightforward and free of rabbit holes so the cases stay suspenseful and are easy to follow. If you can never get enough true crime... Congratulations, you're a Crime Junkie! You've found your people.",https://podcasts.apple.com/us/podcast/crime-junkie/id1322200189?uo=2,https://feeds.megaphone.fm/ADL9840290619,https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/32/b2/51/32b25160-3b4f-8888-b1bc-01e52341b2fe/source/600x600bb.jpg,"Crime Junkie is a weekly podcast dedicated to<br>giving you a true crime fix. Every Monday, Ashley<br>Flowers will tell you about whatever crime she's<br>been obsessing over that week in a way that sounds<br>like you're sitting around talking crime with your<br>best friends. ...","Crime Junkie<br>Crime Junkie is a weekly podcast dedicated to<br>giving you a true crime fix. Every Monday, Ashley<br>Flowers will tell you about whatever crime she's<br>been obsessing over that week in a way that sounds<br>like you're sitting around talking crime with your<br>best friends. ...",4.7470965,21.381062
418,United States,1459899275,The Shrink Next Door,"Veteran journalist Joe Nocera's neighbor in the Hamptons was a therapist named Ike. Ike counted celebrities and Manhattan elites as his patients. He'd host star-studded parties at his eccentric vacation house. But one summer, Joe discovered that Ike was gone and everything he'd thought he'd known about his neighbor -- and the house next door -- was wrong. From Wondery, the company behind Dirty John and Dr. Death, and Bloomberg, ""The Shrink Next Door"" is a story about power, control and turning to the wrong person for help for three decades. Written and hosted by Joe Nocera, a columnist for Bloomberg , ""The Shrink Next Door"" premieres on May 21st.","Veteran journalist Joe Nocera's neighbor in the Hamptons was a therapist named Ike. Ike counted celebrities and Manhattan elites as his patients. He'd host star-studded parties at his eccentric vacation house. But one summer, Joe discovered that Ike was gone and everything he'd thought he'd known about his neighbor -- and the house next door -- was wrong. From Wondery, the company behind Dirty John and Dr. Death, and Bloomberg, ""The Shrink Next Door"" is a story about power, control and turning to the wrong person for help for three decades. Written and hosted by Joe Nocera, a columnist for Bloomberg , ""The Shrink Next Door"" premieres on May 21st.",https://podcasts.apple.com/us/podcast/the-shrink-next-door/id1459899275?uo=2,https://rss.art19.com/the-shrink-next-door,https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/4e/b9/11/4eb91139-80d8-5f5b-66fe-4e282e615f3a/source/600x600bb.jpg,Veteran journalist Joe Nocera's neighbor in the<br>Hamptons was a therapist named Ike. Ike counted<br>celebrities and Manhattan elites as his patients.<br>He'd host star-studded parties at his eccentric<br>vacation house. ...,The Shrink Next Door<br>Veteran journalist Joe Nocera's neighbor in the<br>Hamptons was a therapist named Ike. Ike counted<br>celebrities and Manhattan elites as his patients.<br>He'd host star-studded parties at his eccentric<br>vacation house. ...,-0.46932322,15.313826
